from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
1357;2054;296;30.0;6;129:6
1357;1238;476;60.0;6;44:1,133:5
1358;2469;327;29.329268292682926;164;16:16,64:3,115:3,97:26,86:44,54:17,49:18,8:18,125:19
1358;118;247;60.0;8;90:8
1359;1778;476;99.03846153846153;52;30:2,63:50
1359;1204;467;115.0;3;30:3
1360;2215;320;26.11111111111111;36;128:23,7:13
1361;246;649;55.0;18;125:18
1362;532;126;44.54545454545455;88;49:18,86:44,97:26
1363;1893;154;20.0;8;134:8
1363;975;390;77.70270270270271;74;8:18,16:16,43:3,125:20,54:17
1366;1721;543;45.0;8;134:8
1366;3063;179;446.25;16;74:16
1368;852;310;40.0;3;21:2,77:1
1369;2799;340;33.15217391304348;46;17:14,74:16,67:5,23:11
1370;101;177;48.431372549019606;102;102:102
1371;1680;771;110.0;11;23:11
1374;2602;231;26.59090909090909;22;137:13,41:5,123:1,73:3
1375;1241;804;48.32222222222222;90;1:1,37:46,107:15,108:1,13:8,46:4,113:2,19:1,24:7,88:1,120:3,101:1
1377;1;209;56.785714285714285;28;131:28
1377;3045;251;64.66019417475728;103;49:16,3:18,110:20,97:20,106:1,59:4,78:24
1377;1038;282;85.0;2;98:2
1379;533;499;40.0;64;123:1,97:1,3:14,110:18,106:1,59:5,78:24
1380;2233;441;40.816326530612244;98;128:20,117:28,38:33,7:17
1383;634;400;198.7037037037037;27;81:3,97:24
1385;411;256;28.282442748091604;131;98:6,51:8,5:9,102:73,121:8,137:10,41:3,122:5,92:9
1386;490;239;45.0;10;23:10
1386;2534;292;120.14285714285714;35;17:14,74:16,93:5
1389;676;295;30.0;13;97:13
1391;1244;276;46.7;100;102:100
1395;2375;552;120.0;8;134:8
1396;2556;318;32.69230769230769;65;96:2,17:14,61:49
1398;1304;324;48.63989637305699;386;96:2,128:20,132:28,6:1,38:33,7:17,8:18,125:20,16:16,17:14,50:18,116:3,85:29,54:17,119:23,89:48,136:1,61:49,117:29
1400;1764;256;59.54545454545455;44;86:44
1401;1391;369;53.65;100;102:100
1402;1967;298;60.0;45;25:45
1404;1729;314;30.0;37;128:20,7:17
1404;2135;330;54.0625;16;4:16
1405;3012;355;79.9225352112676;710;128:20,3:14,68:27,5:7,7:17,137:13,140:121,28:39,23:11,89:49,92:9,29:48,69:12,97:21,35:61,38:33,103:3,104:12,41:5,110:18,49:15,117:28,56:6,121:11,122:8,123:1,61:50,63:51
1410;401;342;30.0;2;10:2
1411;1798;342;38.47222222222222;72;17:14,83:7,29:51
1413;962;223;36.52542372881356;59;90:8,61:51
1414;1342;376;25.0;27;104:12,69:12,103:3
1416;2691;227;34.166666666666664;30;106:1,59:5,78:24
1416;2551;687;95.0;6;98:6
1417;1214;261;26.363636363636363;88;122:8,92:9,102:71
1419;2712;220;60.18518518518518;108;112:55,109:53
1420;2453;154;15.0;108;131:28,132:28,85:29,119:23
1421;469;233;25.0;33;123:1,3:14,110:18
1423;692;205;30.0;44;86:44
1424;153;467;35.220338983050844;59;120:3,113:2,83:7,19:1,37:46
1426;2103;126;32.51724137931034;145;131:28,133:5,134:8,55:53,44:2,61:49
1427;2851;458;48.46153846153846;52;64:3,115:3,85:28,125:18
1428;1290;903;49.0625;16;4:16
1430;1293;370;24.0625;16;4:16
1431;1047;311;34.44444444444444;27;104:12,69:12,103:3
1431;2855;395;50.0;50;27:11,28:39
1432;2966;677;60.0;43;10:3,27:12,131:28
1434;1524;279;92.77272727272727;66;17:14,83:7,29:45
1435;628;428;43.333333333333336;30;17:14,74:16
1435;278;372;53.411764705882355;85;112:53,2:1,131:17,133:5,10:4,44:2,30:3
1439;1754;848;79.04761904761905;21;54:21
1440;3041;169;18.977272727272727;44;49:18,97:23,81:3
1441;2555;146;36.48148148148148;108;112:55,109:53
1442;2695;360;65.0;107;128:20,134:8,117:29,38:33,7:17
1443;2176;379;617.6760563380282;71;102:71
1444;1107;468;84.15094339622641;53;91:53
1445;2562;203;59.56521739130435;46;128:20,39:1,7:17,58:1,11:6,111:1
1446;1820;231;23.666666666666668;45;17:14,74:16,93:5,23:10
1447;883;257;48.310810810810814;74;17:14,2:1,133:5,91:51,44:2,109:1
1448;1301;203;50.14492753623188;138;112:50,74:16,109:51,14:21
1449;381;306;27.878048780487806;41;1:3,101:2,24:7,88:1,107:15,108:1,13:7,46:5
1450;777;204;29.785714285714285;70;17:14,74:16,28:40
1452;1811;291;25.9375;80;16:18,64:3,115:2,54:21,8:19,125:17
1452;3029;90;40.0;3;64:3
1454;343;280;44.84126984126984;63;10:1,131:11,109:51
1456;1025;173;33.92857142857143;56;120:6,83:7,19:1,37:42
1458;726;189;37.95918367346939;49;32:3,128:20,39:1,7:17,58:1,11:6,111:1
1460;1860;336;29.83606557377049;61;51:8,5:7,121:11,56:6,41:3,122:8,137:15,15:3
1461;2305;306;36.0;45;35:34,27:11
1463;1404;539;40.0;16;4:16
1464;2063;834;56.15384615384615;13;81:3,97:10
1467;1475;142;196.36363636363637;11;89:1,23:10
1467;3043;156;49.94897959183673;98;51:8,3:18,5:11,121:9,137:15,41:3,122:5,92:9,110:20
1468;686;315;41.92307692307692;104;128:23,134:4,117:28,38:36,7:13
1469;647;259;36.29737609329446;343;1:3,35:63,37:42,108:1,13:7,46:5,24:7,55:51,88:1,25:45,101:2,29:45,63:71
1472;2173;385;45.0;13;81:3,97:10
1472;1389;295;40.0;13;97:13
1474;2893;243;436.56934306569343;137;10:4,27:12,140:121
1475;2814;476;125.0;3;21:2,77:1
1475;1239;215;48.101851851851855;108;89:49,29:48,23:11
1477;2223;345;211.76470588235293;17;54:17
1478;2088;422;60.0;8;90:8
1478;146;509;30.0;5;44:1,133:4
1481;2044;925;80.03703703703704;135;1:3,37:42,107:15,108:1,13:7,46:5,88:1,19:1,24:7,120:6,29:45,101:2
1482;420;409;58.07692307692308;39;125:18,54:21
1483;2913;354;71.3157894736842;38;8:38
1485;2875;221;60.0;3;132:2,85:1
1485;2582;115;15.0;8;134:8
1488;1253;241;20.0;35;17:14,131:14,44:2,133:5
1489;241;187;46.52777777777778;36;49:16,97:20
1490;494;122;22.916666666666668;36;49:16,97:20
1493;2096;642;40.0;29;104:12,69:13,103:4
1494;2008;295;24.53900709219858;141;5:3,121:7,137:3,41:1,10:3,140:121,15:3
1496;1584;457;42.06422018348624;109;112:50,17:14,2:3,131:17,133:5,74:16,10:2,30:2
1498;2417;415;43.166666666666664;30;17:14,74:16
1503;1696;619;42.083333333333336;48;1:3,19:1,101:2,120:6,24:7,88:1,107:15,108:1,13:7,46:5
1503;2734;285;44.404761904761905;42;37:42
1504;43;279;30.0;54;30:3,63:51
1504;1204;330;29.727272727272727;55;10:2,91:53
1504;255;266;25.0;2;10:2
1505;1441;209;51.898148148148145;108;112:55,109:53
1505;1013;377;120.0;3;64:3
1507;3004;505;55.0;21;8:18,119:3
1509;1416;639;42.5;36;98:6,59:5,106:1,78:24
1511;1973;201;45.0;7;129:7
1512;1680;895;70.0;5;67:5
1512;2014;360;54.0;30;17:14,74:16
1514;2209;311;35.55555555555556;18;93:5,21:2,77:1,23:10
1515;1747;387;54.152542372881356;59;17:14,29:45
1517;3003;667;54.339622641509436;53;136:1,89:48,116:3,6:1
1518;389;489;50.45454545454545;11;32:1,124:5,58:1,116:3,39:1
1520;3027;205;33.088235294117645;34;9:34
1521;725;372;73.75;16;4:16
1522;876;260;20.813953488372093;43;49:19,97:24
1524;336;233;39.543103448275865;116;80:1,17:14,83:14,29:45,37:42
1529;1817;198;54.44444444444444;72;50:19,91:53
1531;934;267;68.57142857142857;7;107:7
1534;2898;211;23.384615384615383;65;17:14,29:51
1537;1898;209;120.0;3;43:3
1537;2763;280;107.32323232323232;99;128:20,117:29,38:33,7:17
1538;648;436;110.0;7;83:7
1538;292;605;65.42857142857143;7;83:7
1539;2538;413;67.890625;64;35:64
1539;709;477;50.0;7;44:2,133:5
1542;223;320;25.0;16;16:16
1543;2984;131;709.2156862745098;102;102:102
1545;2594;255;51.04651162790697;86;96:2,17:14,50:19,61:51
1547;517;645;50.0;21;54:21
1548;146;232;53.4375;32;17:14,131:14,133:1,94:3
1548;1621;792;90.0;8;90:8
1548;1087;436;80.86776859504133;121;140:121
1549;1092;379;66.34920634920636;63;35:63
1549;1863;213;15.0;8;90:8
1550;111;310;53.36206896551724;58;64:3,25:45,115:3,129:7
1551;2759;238;34.11764705882353;34;9:34
1553;422;233;24.012345679012345;81;131:14,133:5,55:50,90:8,44:1,94:3
1554;1507;350;35.0;21;8:18,119:3
1555;2720;303;27.424242424242426;33;10:3,131:28,30:2
1556;3080;397;29.696969696969695;66;123:1,98:4,3:14,110:17,106:1,59:5,78:24
1558;317;375;32.5;28;137:15,41:3,51:8,73:2
1559;2967;275;33.970588235294116;136;89:52,68:28,29:46,23:10
1563;2717;352;64.28571428571429;7;83:7
1563;599;1178;82.85714285714286;7;83:7
1564;132;350;25.0;16;4:16
1566;110;147;137.0909090909091;22;107:15,113:2,19:1,37:1,120:3
1568;966;186;35.0;11;27:11
1569;48;616;88.75;28;56:6,41:4,5:4,137:10,121:4
1569;1417;280;26.931818181818183;88;122:8,92:9,102:71
1571;1248;430;46.89473684210526;95;49:18,119:23,85:28,97:26
1573;334;186;24.324324324324323;222;16:18,49:19,115:2,85:28,54:21,97:26,8:19,25:45,119:24,125:17,64:3
1574;867;392;38.375;40;49:15,98:4,97:21
1577;2716;250;32.07692307692308;130;90:8,140:122
1578;1264;311;39.333333333333336;30;17:14,74:16
1580;1611;380;45.0;36;67:4,68:27,93:5
1581;866;168;44.833333333333336;12;83:12
1582;457;213;15.0;8;90:8
1582;203;155;45.0;8;90:8
1583;2181;363;110.44117647058823;34;9:34
1584;2152;249;38.48623853211009;109;112:50,17:14,2:3,131:17,133:5,74:16,10:2,30:2
1585;3019;290;50.0;103;112:53,109:50
1586;345;410;38.25925925925926;135;1:3,37:42,107:15,108:1,13:7,46:5,88:1,19:1,24:7,120:6,29:45,101:2
1587;1304;142;64.30555555555556;108;112:55,109:53
1587;213;669;456.25;8;129:8
1588;2346;398;50.0;76;35:62,131:14
1589;1926;226;90.58823529411765;102;89:52,67:4,29:46
1590;2447;731;45.0;29;104:12,69:13,103:4
1591;1252;259;38.87755102040816;98;128:20,117:28,38:33,7:17
1593;1310;97;20.0;12;104:12
1594;429;385;45.0;21;54:21
1595;1840;322;47.109375;64;35:64
1595;1127;469;60.0;8;90:8
1596;2082;109;210.0;3;43:3
1596;612;205;39.57142857142857;70;8:18,16:17,125:17,54:18
1598;3075;425;48.666666666666664;30;106:1,59:5,78:24
1599;114;220;73.6046511627907;172;16:16,54:17,86:44,55:50,8:18,90:8,125:19
1601;1482;310;25.0;39;125:18,54:21
1603;2123;291;43.65384615384615;52;91:52
1604;1014;349;51.326530612244895;98;128:20,117:28,38:33,7:17
1605;1946;353;34.90909090909091;55;32:3,6:1,39:1,136:1,89:48,58:1
1606;2424;366;24.0625;16;4:16
1607;1549;211;27.95774647887324;71;90:8,35:63
1610;2486;751;73.16666666666667;30;17:14,74:16
1611;1922;309;20.0;36;67:4,68:27,93:5
1613;2003;296;40.0;71;90:8,35:63
1616;552;440;30.0;29;104:12,69:13,103:4
1617;1448;235;25.0;37;74:16,14:21
1620;758;327;39.11764705882353;34;9:34
1621;368;158;30.161290322580644;93;90:8,131:14,63:71
1621;834;541;600.0;3;94:3
1622;2456;341;60.0;14;83:14
1625;298;271;61.075949367088604;79;131:28,55:51
1626;584;232;10.0;8;90:8
1626;823;708;68.18181818181819;11;27:11
1628;90;327;41.19565217391305;46;35:34,27:12
1636;121;99;29.672131147540984;61;35:61
1636;1494;767;88.55555555555556;135;137:3,41:1,140:121,5:3,121:7
1637;2681;567;83.28571428571429;7;83:7
1637;2643;737;180.71428571428572;7;83:7
1638;1383;490;60.0;13;97:13
1639;1832;361;24.23076923076923;13;81:3,97:10
1640;2675;265;25.0;35;10:4,131:28,30:3
1643;1498;447;44.0;30;17:14,74:16
1647;2297;275;43.25242718446602;103;128:20,134:4,117:29,38:33,7:17
1647;2906;1290;90.0;4;134:4
1648;2509;245;32.985611510791365;139;112:53,74:16,109:50,14:20
1649;2309;760;45.0;21;14:21
1650;2915;281;20.0;68;98:2,3:18,110:19,106:1,59:4,78:24
1653;2821;650;64.21052631578948;38;67:5,68:28,93:5
1659;905;314;33.48837209302326;43;131:28,44:2,133:5,134:8
1660;2242;403;29.62686567164179;67;123:1,98:4,3:14,110:18,106:1,59:5,78:24
1660;1979;523;49.44444444444444;36;49:15,97:21
1661;74;578;65.42857142857143;7;83:7
1661;1188;484;57.30769230769231;52;120:3,113:2,19:1,37:46
1662;1440;513;61.13636363636363;44;49:18,97:23,81:3
1662;2241;33;485.0;3;97:3
1662;1229;361;40.0;28;16:1,64:3,119:24
1663;1368;550;50.0;3;21:2,77:1
1664;2980;384;49.40298507462686;67;80:1,17:14,83:7,29:45
1665;1737;139;31.29032258064516;62;131:11,109:51
1665;1435;161;28.0;110;112:53,17:14,2:1,131:17,133:5,74:16,10:1,30:3
1667;2552;370;49.04109589041096;219;112:55,50:18,43:2,131:28,133:5,134:4,91:52,44:2,109:53
1668;1496;162;36.69724770642202;109;112:50,17:14,2:3,131:17,133:5,74:16,10:2,30:2
1668;2770;130;39.36507936507937;63;112:1,131:11,109:51
1670;2476;233;25.0;1;10:1
1670;1111;285;31.009174311926607;109;112:52,17:14,2:1,131:17,133:5,74:16,10:1,30:3
1671;45;312;62.24264705882353;136;98:6,132:27,85:57,119:46
1672;2432;543;53.72093023255814;86;10:4,131:28,30:3,63:51
1673;2721;487;30.0;20;14:20
1675;2333;183;25.0;16;4:16
1676;1959;202;19.448818897637796;127;140:124,94:3
1679;131;255;39.96296296296296;135;89:49,68:27,29:48,23:11
1680;2460;825;65.0;16;67:5,23:11
1682;2582;261;32.592592592592595;108;131:28,132:28,85:29,119:23
1686;2786;138;42.1551724137931;58;90:8,61:50
1687;2324;539;42.59803921568628;102;89:52,67:4,29:46
1688;1727;185;45.744680851063826;94;90:8,131:14,63:72
1689;222;166;39.03448275862069;145;131:28,133:5,134:8,55:53,44:2,61:49
1692;909;345;33.125;16;16:16
1693;1431;481;70.0;11;27:11
1696;2520;746;84.14634146341463;41;1:3,101:2,24:7,88:1,107:15,108:1,13:7,46:5
1696;703;653;45.0;7;120:6,19:1
1701;489;207;30.0;11;23:11
1703;2788;474;30.803571428571427;56;120:6,83:7,19:1,37:42
1706;798;139;23.29861111111111;144;131:28,133:5,134:8,55:51,44:1,61:51
1707;1812;341;45.89041095890411;73;35:62,27:11
1710;1990;348;42.22222222222222;9;124:5,58:1,116:3
1711;602;516;49.411764705882355;51;55:51
1712;2141;389;45.07936507936508;63;112:1,131:11,109:51
1716;1682;481;57.129629629629626;108;131:28,132:28,85:29,119:23
1721;1234;397;76.875;24;74:16,134:8
1723;1430;264;19.0625;16;4:16
1724;1621;282;46.25;88;131:14,94:3,63:71
1726;992;510;35.0;44;49:18,97:23,81:3
1727;2968;326;75.0;14;131:14
1727;3033;341;86.5;80;90:8,63:72
1728;2948;219;50.0;71;8:18,16:16,125:20,54:17
1729;1442;258;129.86486486486487;37;128:20,7:17
1730;2711;367;30.0;38;49:16,98:2,97:20
1731;1246;593;45.0;39;125:18,54:21
1733;1385;269;35.0;44;98:6,51:8,5:9,121:8,137:10,41:3
1734;31;936;80.0;8;121:1,5:2,137:5
1736;2489;579;35.0;6;120:3,113:2,19:1
1736;703;38;279.4406779661017;59;17:14,29:45
1737;1332;290;39.285714285714285;63;10:1,131:11,109:51
1738;1881;692;44.44444444444444;36;49:15,97:21
1739;2122;199;41.791044776119406;67;10:3,131:11,44:2,109:51
1745;2288;381;32.53731343283582;67;49:15,98:4,131:28,97:20
1746;738;395;50.0;18;112:1,131:17
1747;2010;418;73.98305084745763;59;17:14,29:45
1748;626;218;65.0;11;27:11
1750;1291;373;28.571428571428573;21;14:21
1751;199;599;40.0;20;14:20
1753;1071;271;148.75;8;90:8
1754;2749;317;30.0;21;54:21
1758;1333;211;9.782608695652174;23;121:9,5:11,15:3
1759;86;214;25.870535714285715;224;2:3,131:28,36:1,133:3,134:4,11:7,44:1,109:51,112:51,43:3,50:19,91:53
1760;1934;271;29.444444444444443;18;125:18
1762;2491;606;50.0;6;44:2,133:4
1764;2081;203;30.87121212121212;132;16:18,64:3,115:2,54:21,86:44,8:19,90:8,125:17
1769;506;285;21.3953488372093;43;49:19,97:24
1770;948;389;60.204918032786885;122;140:122
1771;1728;137;24.64788732394366;71;8:18,16:16,125:20,54:17
1772;1904;480;42.5;78;122:5,102:73
1772;2078;2222;150.0;6;73:3,15:3
1772;1474;2531;240.0;1;10:1
1772;1733;2283;180.0;17;121:8,5:9
1772;1734;2276;145.0;3;121:1,5:2
1773;803;287;40.44117647058823;34;9:34
1774;2336;435;50.44117647058823;102;89:49,29:48,93:5
1775;787;155;175.83333333333334;6;73:3,15:3
1778;2928;316;32.83018867924528;106;10:3,91:51,30:2,63:50
1780;1824;223;31.948051948051948;77;90:8,35:63,44:1,133:5
1783;1524;298;68.80952380952381;42;37:42
1783;501;273;54.152542372881356;59;17:14,29:45
1785;2040;155;90.0;45;25:45
1785;2436;385;79.65116279069767;86;8:18,16:17,74:16,125:17,54:18
1785;1126;180;60.0;53;91:53
1786;2995;367;319.1509433962264;53;10:2,91:51
1787;1363;154;41.41891891891892;74;8:18,16:16,43:3,125:20,54:17
1788;1213;235;50.0;7;129:7
1789;2118;320;50.0;35;43:3,131:28,134:4
1790;1838;162;27.5;80;16:18,64:3,115:2,54:21,8:19,125:17
1791;2499;407;29.821428571428573;28;131:28
1792;1648;534;89.85611510791367;139;112:53,74:16,109:50,14:20
1794;1460;580;58.36065573770492;61;51:8,5:7,121:11,56:6,41:3,122:8,137:15,15:3
1795;2357;337;98.82352941176471;34;9:34
1798;1113;149;24.23611111111111;72;17:14,83:7,29:51
1800;3071;275;40.0;18;41:5,137:13
1801;1295;176;29.962962962962962;135;89:49,68:27,29:48,23:11
1802;2155;256;30.096153846153847;208;131:14,140:122,63:72
1807;1817;240;30.0;4;134:4
1807;279;538;120.0;4;134:4
1808;600;248;20.0;36;128:23,7:13
1809;1312;352;42.294117647058826;85;131:14,63:71
1809;1577;162;30.0;8;90:8
1810;3007;520;70.0;19;50:19
1811;1790;329;36.875;80;16:18,64:3,115:2,54:21,8:19,125:17
1812;649;295;60.0;11;27:11
1812;1307;158;66.85483870967742;62;35:62
1814;1442;32;195.46875;64;117:28,38:36
1815;1580;359;20.0;36;67:4,68:27,93:5
1816;802;239;45.1219512195122;164;16:16,54:17,86:44,55:50,8:18,125:19
1816;2004;275;73.50467289719626;214;112:53,17:14,2:1,90:8,91:51,74:16,14:20,109:51
1816;1894;612;180.0;6;129:6
1817;1972;758;90.0;4;134:4
1817;452;942;450.0;4;134:4
1817;606;369;66.33971291866028;209;112:51,2:3,43:3,36:1,131:28,91:53,50:19,109:51
1820;1386;340;28.666666666666668;45;17:14,74:16,93:5,23:10
1821;838;222;31.20689655172414;58;90:8,63:50
1824;2379;209;28.380281690140844;142;35:63,131:14,133:5,55:51,90:8,44:1
1826;2136;239;36.96078431372549;51;109:51
1826;1410;234;20.0;2;10:2
1829;1649;431;45.0;21;14:21
1832;214;487;31.923076923076923;13;81:3,97:10
1833;418;256;48.26086956521739;46;37:46
1833;167;278;26.383561643835616;73;80:1,17:14,83:7,29:51
1837;574;549;46.41509433962264;53;136:1,89:48,116:3,6:1
1838;2107;423;50.625;80;16:18,64:3,115:2,54:21,8:19,125:17
1840;1539;108;49.140625;64;35:64
1841;1973;259;56.5;150;97:26,85:28,49:19,25:45,90:8,119:24
1842;2961;378;37.577319587628864;97;49:19,119:24,85:28,97:26
1843;2729;1381;120.0;1;80:1
1843;84;277;24.0625;16;4:16
1844;1142;533;44.54545454545455;88;122:8,92:9,102:71
1845;1504;380;51.93693693693694;111;10:4,91:53,30:3,63:51
1845;1955;333;30.178571428571427;28;131:28
1848;482;226;34.714285714285715;35;43:3,131:28,134:4
1853;2496;301;35.88235294117647;51;55:51
1854;2250;647;74.16666666666667;12;32:3,124:4,58:1,116:3,39:1
1855;1857;251;19.375;32;10:4,131:28
1855;701;346;165.89285714285714;28;35:28
1857;966;254;29.21875;32;10:4,131:28
1858;892;649;49.479166666666664;96;112:53,17:14,2:1,133:5,10:2,44:2,74:16,30:3
1860;1115;91;39.42307692307692;26;41:3,51:8,137:15
1860;2149;150;6.111111111111111;27;56:6,121:11,5:7,15:3
1861;1477;508;70.0;17;54:17
1862;2742;205;51.15853658536585;328;96:2,1:3,37:42,6:1,136:1,108:1,13:7,46:5,29:45,17:14,116:3,89:47,55:51,24:7,25:45,61:51,88:1,101:2
1863;999;62;83.125;8;90:8
1864;2644;174;61.53846153846154;169;128:23,104:12,69:13,102:1,7:13,103:4,38:37,28:40,117:26
1864;991;115;55.0;11;27:11
1865;245;393;44.54545454545455;44;16:17,64:3,119:24
1866;861;379;30.0;27;104:12,69:12,103:3
1868;2872;175;10.0;16;4:16
1869;2612;255;30.833333333333332;138;128:20,131:28,117:29,38:33,7:17,43:3,134:8
1870;3070;423;92.85714285714286;28;131:28
1872;2331;487;50.0;5;10:3,44:2
1873;2952;419;136.25;8;134:8
1873;1366;194;72.8125;16;74:16
1875;2504;378;55.96153846153846;52;136:1,89:47,116:3,6:1
1875;1987;421;73.26666666666667;75;132:25,85:27,119:23
1876;290;199;20.0;65;17:14,29:51
1877;1360;378;30.0;36;128:23,7:13
1879;2663;323;30.0;18;49:18
1881;33;721;49.44444444444444;36;49:15,97:21
1882;532;367;48.44961240310077;129;16:16,64:3,115:3,54:17,8:18,25:45,90:8,125:19
1883;497;436;37.82234957020057;349;128:20,68:27,69:12,38:33,103:3,104:12,7:17,61:50,117:28,23:11,89:49,28:39,29:48
1884;1855;491;71.16071428571429;56;35:28,131:28
1886;3046;321;29.615384615384617;52;64:3,115:3,85:28,125:18
1889;2794;244;57.01923076923077;52;112:1,109:51
1889;2170;297;30.0;11;131:11
1891;1671;312;63.26923076923077;52;85:29,119:23
1893;1485;325;45.0;11;132:2,85:1,134:8
1894;2937;189;30.0;6;129:6
1894;52;216;60.0;7;129:7
1896;2907;972;120.0;5;102:5
1896;1443;882;90.0;5;102:5
1898;1163;321;35.0;73;8:18,16:17,43:3,125:17,54:18
1898;1893;215;45.0;3;132:2,85:1
1900;201;345;39.0625;16;4:16
1901;1679;313;48.44444444444444;135;89:49,68:27,29:48,23:11
1902;164;219;40.0;36;49:15,97:21
1903;2238;217;20.0;59;10:3,35:28,131:28
1904;3009;473;40.97701149425287;87;122:5,92:9,102:73
1910;2199;170;37.97029702970297;101;112:50,109:51
1914;2825;433;53.714285714285715;140;35:1,10:4,27:11,140:124
1916;3019;321;50.833333333333336;36;74:16,14:20
1917;476;262;98.89344262295081;122;140:122
1917;3054;120;110.0;8;90:8
1917;1270;494;105.546875;64;35:64
1918;2393;173;25.833333333333332;18;93:5,21:2,77:1,23:10
1921;1104;560;239.0;5;105:1,75:3,62:1
1921;396;525;65.6;25;106:1,78:24
1922;15;578;65.0;36;67:4,68:27,93:5
1923;1122;766;92.98507462686567;67;96:2,17:14,61:51
1923;2343;91;243.33333333333334;3;64:3
1924;2567;274;83.98496240601504;133;16:18,133:5,54:21,55:51,8:19,44:2,125:17
1926;490;424;103.57142857142857;98;89:52,29:46
1926;2534;198;270.0;4;67:4
1927;2129;624;56.92307692307692;52;136:1,89:47,116:3,6:1
1928;1048;460;235.1;50;38:33,7:17
1929;1769;187;15.813953488372093;43;49:19,97:24
1932;1542;432;35.0;16;16:16
1933;1662;181;167.46478873239437;71;16:1,49:18,119:23,64:3,97:26
1934;1731;176;14.444444444444445;18;125:18
1939;1816;278;52.5;50;17:14,74:16,14:20
1940;2746;298;51.1;100;102:100
1941;1687;404;65.0;4;67:4
1942;2433;591;145.66666666666666;30;17:14,74:16
1942;2577;418;95.8974358974359;39;28:39
1944;2144;268;25.0;78;90:8,131:14,44:1,133:5,55:50
1946;1837;918;101.9;50;136:1,89:48,6:1
1946;1854;842;70.0;5;32:3,58:1,39:1
1950;2404;215;30.0;58;90:8,61:50
1951;1792;201;56.97841726618705;139;112:53,74:16,109:50,14:20
1951;2498;317;55.0;8;90:8
1953;401;334;45.0;17;131:17
1953;1180;417;50.0;1;112:1
1953;1197;280;45.0;51;109:51
1955;2282;372;52.32142857142857;28;131:28
1956;920;1293;100.0;15;93:5,23:10
1956;1663;6009;390.0;3;21:2,77:1
1957;955;327;36.76966292134831;356;128:23,68:28,69:13,102:1,103:4,104:12,7:13,61:51,117:26,23:10,89:52,38:37,28:40,29:46
1959;2088;489;71.02362204724409;127;140:124,94:3
1961;2497;386;60.0;7;44:2,133:5
1961;2346;341;30.0;8;90:8
1963;3070;314;45.90909090909091;99;123:1,49:15,3:14,110:18,97:21,106:1,59:5,78:24
1963;1038;400;70.12931034482759;116;5:4,102:71,121:4,56:6,41:4,122:8,92:9,137:10
1964;2394;230;30.0;1;10:1
1964;1845;299;85.55555555555556;54;10:1,91:53
1965;1072;174;68.57142857142857;21;14:21
1965;978;241;60.0;15;14:15
1967;277;325;68.08988764044943;89;25:45,86:44
1971;1595;284;42.5;72;90:8,35:64
1972;452;1223;245.0;4;134:4
1972;3013;434;41.25;8;134:8
1972;325;524;50.0;4;134:4
1973;2124;254;57.06185567010309;97;49:19,119:24,85:28,97:26
1973;2567;290;99.0;60;25:45,90:8,129:7
1975;1274;387;45.0;3;15:3
1975;743;384;64.78260869565217;138;10:3,27:12,140:121,98:2
1979;1305;326;40.0;36;49:15,97:21
1982;1401;174;42.2;100;102:100
1983;1550;316;43.62068965517241;58;64:3,25:45,115:3,129:7
1984;173;196;37.67605633802817;71;8:18,16:16,125:20,54:17
1986;338;256;40.0;4;98:4
1986;695;286;45.0;30;98:2,131:28
1987;2875;262;35.0;103;131:28,132:25,85:27,119:23
1987;2203;78;30.0;8;134:8
1988;1972;385;30.0;8;134:8
1988;325;508;67.99043062200957;209;112:55,50:18,43:3,131:28,91:52,109:53
1989;2195;284;21.666666666666668;9;129:9
1990;942;874;76.66666666666667;9;124:5,58:1,116:3
1991;1671;392;48.51190476190476;84;98:6,132:27,85:28,119:23
1993;608;284;21.368715083798882;179;3:14,5:4,102:71,41:4,106:1,110:18,123:1,78:24,137:10,56:6,121:4,122:8,59:5,92:9
1996;1548;426;61.80124223602485;161;17:14,131:14,133:1,90:8,140:121,94:3
1998;777;718;41.37931034482759;29;104:12,69:13,103:4
1999;2850;614;95.7;300;128:23,132:27,38:36,6:1,7:13,8:18,16:17,136:1,116:3,117:28,54:18,119:23,89:47,125:17,85:28
1999;2028;172;69.88372093023256;86;96:2,17:14,50:19,61:51
2001;1383;469;50.0;14;81:3,97:11
2002;1357;201;60.0;6;129:6
2003;2647;160;18.380281690140844;71;90:8,35:63
2004;2814;98;47.46268656716418;67;17:14,2:1,91:51,109:1
2004;1951;223;67.58503401360544;147;112:53,74:16,90:8,14:20,109:50
2005;1070;218;15.0;14;81:3,97:11
2006;1069;374;40.679611650485434;103;112:53,109:50
2007;706;368;26.904761904761905;21;14:21
2008;1059;620;40.0;14;137:3,41:1,5:3,121:7
2008;1975;619;78.38582677165354;127;10:3,140:121,15:3
2009;1162;140;37.083333333333336;24;74:16,134:8
2010;465;287;44.49152542372882;59;17:14,29:45
2011;1277;331;32.22222222222222;189;68:28,23:10,89:52,61:51,30:2,29:46
2012;1136;280;29.285714285714285;7;129:7
2012;91;272;47.39299610894942;257;1:3,37:42,107:15,108:1,13:7,46:5,88:1,19:1,55:51,24:7,120:6,101:2,29:45,63:71
2013;149;459;30.0;8;90:8
2014;1054;689;69.0;30;17:14,74:16
